text,category,cleaned_text,char_count,word_count
"Stay be great but 1. Considering there is nothing nearby to eat on the food choices for A la cart and room service are very very limited. 2. Phone receiver was smelly. None of the buttons make for 3. Door show-stopper fall apart and the the threshold kept banging if pass on open for a few second 4. Space beneath know had non been swept OR cleaned indium A long time 5. TV was not mold . Hotel staff were warm and Service was lovely. The location and rooms were fabulous, so we overlooked all faults except Point come i on Food.",Food,stay be great but considering there is nothing nearby to eat on the food choice for a la cart and roomservice are very very limited phone receiver wa smelly none of the button make for door showstopper fall apart and the the threshold kept banging if pas on open for a few second space beneath know had non been swept or cleaned indium a long time tv wa not mold hotel staff were warm and service wa lovely the location and room were fabulous so we overlooked all fault except point come i on food,517,98
"Stay was great only 1. Considering there is nothing nearby to eat the food choices for A La cart and Room Service are very very limited. 2. phone receiver was smelly. None of the buttons worked 3. door stopper broken and the the door kept have it off if left unfold for a few endorsement 4. space beneath bed had not be drag or cleaned inward A long time 5. TV beryllium not form . Hotel stave were warm and Service was lovely. The location and rooms were fabulous, so we overlooked completely blame except Point issue 1 along Food.",Food,stay wa great only considering there is nothing nearby to eat the food choice for a la cart and roomservice are very very limited phone receiver wa smelly none of the button worked door stopper broken and the the door kept have it off if left unfold for a few endorsement space beneath bed had not be drag or cleaned inward a long time tv beryllium not form hotel stave were warm and service wa lovely the location and room were fabulous so we overlooked completely blame except point issue along food,517,98
Good hotel but awful service,Services,good hotel but awful service,28,5
Good hotel but dreaded service,Services,good hotel but dreaded service,28,5
good hotel but awful service,Services,good hotel but awful service,28,5
Good hotel simply awful service,Services,good hotel simply awful service,28,5
Good hotel but awful serve,Services,good hotel but awful serve,28,5
Good hotel but unspeakable service,Services,good hotel but unspeakable service,28,5
Good hotel merely awful service,Services,good hotel merely awful service,28,5
Good hotel but tremendous service,Services,good hotel but tremendous service,28,5
good hotel but awful service,Services,good hotel but awful service,28,5
in effect hotel but awful service,Services,in effect hotel but awful service,28,5
Good hotel but nasty service,Services,good hotel but nasty service,28,5
"We felt we could not relax whilst in the grounds, the local sellers both men and women, hid in the bushes of the hotel on the beach, waiting to get people's attention.  As soon as you stepped onto the beach, you were surrounded by them.  Also so much rubbish strewn about the perimeter.  Overall the hotel lacked any atmosphere, maybe it is too large for that?
The staff were all lovely and friendly.  For the money we both felt very let down, it is marked as a 5 star hotel but I would disagree with that.",Recreation,we felt we could not relax whilst in the ground the local seller both men and woman hid in the bush of the hotel on the beach waiting to get people attention a soon a you stepped onto the beach you were surrounded by them also so much rubbish strewn about the perimeter overall the hotel lacked any atmosphere maybe it is too large for that the staff were all lovely and friendly for the money we both felt very let down it is marked a a star hotel but i would disagree with that,507,96
"We felt we could not unstrain whilst inch the grounds, the local sellers both men and women, hid in the George Herbert Walker Bush of the hotel on the beach, waiting to mystify people's attention. A soon as you stepped onto the beach, you were surrounded past them. Also so lots rubbish strewn about the perimeter. Overall the hotel lacked any atmosphere, maybe IT is overly large for that? The staff were all lovely and friendly. For the money we both felt rattling let down, information technology is marked A a Little Phoebe star hotel only I would disaccord with that.",Recreation,we felt we could not unstrain whilst inch the ground the local seller both men and woman hid in the george herbert walker bush of the hotel on the beach waiting to mystify people attention a soon a you stepped onto the beach you were surrounded past them also so lot rubbish strewn about the perimeter overall the hotel lacked any atmosphere maybe it is overly large for that the staff were all lovely and friendly for the money we both felt rattling let down information technology is marked a a little phoebe star hotel only i would disaccord with that,507,96
