text,action,category,cleaned_text,char_count,word_count,sentiment_score
We make up promised a complimentary potable but never got it.,Compensate Guest,Food,we make up promised a complimentary potable but never got it,56,10,0
We were promised a complimentary fuddle but ne'er got it.,Compensate Guest,Food,we were promised a complimentary fuddle but neer got it,56,10,0
We were promised angstrom unit gratis drink but never got it.,Compensate Guest,Food,we were promised angstrom unit gratis drink but never got it,56,10,0
We be promise A complimentary drink but never got it.,Compensate Guest,Food,we be promise a complimentary drink but never got it,56,10,0
We were promised a complimentary deglutition but never got it.,Compensate Guest,Food,we were promised a complimentary deglutition but never got it,56,10,0
We be promise a complimentary drink but never get it.,Compensate Guest,Food,we be promise a complimentary drink but never get it,56,10,0
We embody promised a complimentary drinkable but never got it.,Compensate Guest,Food,we embody promised a complimentary drinkable but never got it,56,10,0
We were predict a complimentary wassail but ne'er got it.,Compensate Guest,Food,we were predict a complimentary wassail but neer got it,56,10,0
We were promised adenine complimentary drink but never get it.,Compensate Guest,Food,we were promised adenine complimentary drink but never get it,56,10,0
Action needed: Service in the restaurant was incredibly slow.,Staff Training (Food),Food,action needed service in the restaurant wa incredibly slow,61,9,0
Action needed: Service in the eating house was incredibly slow.,Staff Training (Food),Food,action needed service in the eating house wa incredibly slow,61,9,0
Action needed: military service in the eatery was incredibly slow.,Staff Training (Food),Food,action needed military service in the eatery wa incredibly slow,61,9,0
Action needed: Service in the restaurant be incredibly slow.,Staff Training (Food),Food,action needed service in the restaurant be incredibly slow,61,9,0
Action needed: Service in the restaurant was improbably slow.,Staff Training (Food),Food,action needed service in the restaurant wa improbably slow,61,9,0
Action needed: Service Hoosier State the restaurant was incredibly slow.,Staff Training (Food),Food,action needed service hoosier state the restaurant wa incredibly slow,61,9,0
Action needed: Service in the eatery was incredibly slow.,Staff Training (Food),Food,action needed service in the eatery wa incredibly slow,61,9,0
Action needed: Service inch the restaurant represent incredibly slow.,Staff Training (Food),Food,action needed service inch the restaurant represent incredibly slow,61,9,0
action needed: Service in the restaurant was incredibly slow.,Staff Training (Food),Food,action needed service in the restaurant wa incredibly slow,61,9,0
Action needed: do in the restaurant was incredibly slow.,Staff Training (Food),Food,action needed do in the restaurant wa incredibly slow,61,9,0
Action needed: Service in the eatery was unbelievably slow.,Staff Training (Food),Food,action needed service in the eatery wa unbelievably slow,61,9,0
"Honestly, the pillows are lumpy and uncomfortable.",Upgrade Room Amenities,Rooms,honestly the pillow are lumpy and uncomfortable,50,7,0
"Honestly, the pillows cost chunky and uncomfortable.",Upgrade Room Amenities,Rooms,honestly the pillow cost chunky and uncomfortable,50,7,0
"Honestly, the pillows are chunky and uncomfortable.",Upgrade Room Amenities,Rooms,honestly the pillow are chunky and uncomfortable,50,7,0
"Honestly, the pillows are lumpy and uncomfortable.",Upgrade Room Amenities,Rooms,honestly the pillow are lumpy and uncomfortable,50,7,0
"Honestly, the pillows are lumpy and uncomfortable.",Upgrade Room Amenities,Rooms,honestly the pillow are lumpy and uncomfortable,50,7,0
"Honestly, the pillows are lumpy and uncomfortable.",Upgrade Room Amenities,Rooms,honestly the pillow are lumpy and uncomfortable,50,7,0
"Honestly, the pillows are lumpy and uncomfortable.",Upgrade Room Amenities,Rooms,honestly the pillow are lumpy and uncomfortable,50,7,0
"Honestly, the pillow are lumpy and uncomfortable.",Upgrade Room Amenities,Rooms,honestly the pillow are lumpy and uncomfortable,50,7,0
"Honestly, the pillows be lumpy and uncomfortable.",Upgrade Room Amenities,Rooms,honestly the pillow be lumpy and uncomfortable,50,7,0
"Honestly, the pillow are lumpy and uncomfortable.",Upgrade Room Amenities,Rooms,honestly the pillow are lumpy and uncomfortable,50,7,0
"Honestly, the pillows are lumpy and uncomfortable.",Upgrade Room Amenities,Rooms,honestly the pillow are lumpy and uncomfortable,50,7,0
Review: Tennis coach didn't show up for the lesson.,Recreation Staff Review,Recreation,review tennis coach didnt show up for the lesson,51,9,0
Review: Tennis four-in-hand didn't show up for the lesson.,Recreation Staff Review,Recreation,review tennis fourinhand didnt show up for the lesson,51,9,0
Review: lawn tennis motorcoach didn't show up for the lesson.,Recreation Staff Review,Recreation,review lawn tennis motorcoach didnt show up for the lesson,51,9,0
Review: lawn tennis coach didn't show up for the lesson.,Recreation Staff Review,Recreation,review lawn tennis coach didnt show up for the lesson,51,9,0
Review: Tennis coach didn't show up for the lesson.,Recreation Staff Review,Recreation,review tennis coach didnt show up for the lesson,51,9,0
Review: Tennis coach didn't bear witness up for the lesson.,Recreation Staff Review,Recreation,review tennis coach didnt bear witness up for the lesson,51,9,0
Review: Tennis coach didn't show up for the lesson.,Recreation Staff Review,Recreation,review tennis coach didnt show up for the lesson,51,9,0
Review: Tennis coach didn't show upward for the lesson.,Recreation Staff Review,Recreation,review tennis coach didnt show upward for the lesson,51,9,0
Review: Tennis coach didn't show up for the lesson.,Recreation Staff Review,Recreation,review tennis coach didnt show up for the lesson,51,9,0
Review: Tennis coach didn't show up for the lesson.,Recreation Staff Review,Recreation,review tennis coach didnt show up for the lesson,51,9,0
Review: Tennis coach didn't show upwards for the lesson.,Recreation Staff Review,Recreation,review tennis coach didnt show upwards for the lesson,51,9,0
Found trash from previous guests in the drawer.,Deep Clean & Maintenance,Rooms,found trash from previous guest in the drawer,47,8,0
Found trash from previous guest in the drawer.,Deep Clean & Maintenance,Rooms,found trash from previous guest in the drawer,47,8,0
Found trumpery from previous guests indium the drawer.,Deep Clean & Maintenance,Rooms,found trumpery from previous guest indium the drawer,47,8,0
Found trash from previous guests in the drawer.,Deep Clean & Maintenance,Rooms,found trash from previous guest in the drawer,47,8,0
find trash from previous guests IN the drawer.,Deep Clean & Maintenance,Rooms,find trash from previous guest in the drawer,47,8,0
Found trash from previous guests in the drawer.,Deep Clean & Maintenance,Rooms,found trash from previous guest in the drawer,47,8,0
detect trash from previous guests in the drawer.,Deep Clean & Maintenance,Rooms,detect trash from previous guest in the drawer,47,8,0
Found trash from previous invitee in the drawer.,Deep Clean & Maintenance,Rooms,found trash from previous invitee in the drawer,47,8,0
Found trash from previous guests in the drawer.,Deep Clean & Maintenance,Rooms,found trash from previous guest in the drawer,47,8,0
Found trash from previous guests IN the drawer.,Deep Clean & Maintenance,Rooms,found trash from previous guest in the drawer,47,8,0
find trash from previous guests in the drawer.,Deep Clean & Maintenance,Rooms,find trash from previous guest in the drawer,47,8,0
"Honestly, the presentation of the dishes was poor.",Revise Menu Quality,Food,honestly the presentation of the dish wa poor,50,8,-1
"Honestly, the presentation of the dishes was poor.",Revise Menu Quality,Food,honestly the presentation of the dish wa poor,50,8,-1
"Honestly, the presentment of the dishes was poor.",Revise Menu Quality,Food,honestly the presentment of the dish wa poor,50,8,-1
"Honestly, the presentation of the serve be poor.",Revise Menu Quality,Food,honestly the presentation of the serve be poor,50,8,-1
"Honestly, the presentation of the dishes was poor.",Revise Menu Quality,Food,honestly the presentation of the dish wa poor,50,8,-1
"Honestly, the presentation of the dishes was poor.",Revise Menu Quality,Food,honestly the presentation of the dish wa poor,50,8,-1
"Honestly, the presentation of the cup of tea was poor.",Revise Menu Quality,Food,honestly the presentation of the cup of tea wa poor,50,8,-1
"Honestly, the presentation of the stunner was poor.",Revise Menu Quality,Food,honestly the presentation of the stunner wa poor,50,8,-1
"Honestly, the presentation of the dishes was poor.",Revise Menu Quality,Food,honestly the presentation of the dish wa poor,50,8,-1
"Honestly, the introduction of the dishes be poor.",Revise Menu Quality,Food,honestly the introduction of the dish be poor,50,8,-1
"Honestly, the presentation of the dishes was poor.",Revise Menu Quality,Food,honestly the presentation of the dish wa poor,50,8,-1
Review: No one came to clear our table for 30 minutes.,Staff Training (Food),Food,review no one came to clear our table for minute,54,11,0
Review: No one came to shed light on our table for 30 minutes.,Staff Training (Food),Food,review no one came to shed light on our table for minute,54,11,0
Review: no more one came to clear our board for 30 minutes.,Staff Training (Food),Food,review no more one came to clear our board for minute,54,11,0
Review: No one came to clear our put off for 30 minutes.,Staff Training (Food),Food,review no one came to clear our put off for minute,54,11,0
Review: No matchless came to clear our table for 30 minutes.,Staff Training (Food),Food,review no matchless came to clear our table for minute,54,11,0
Review: No one come to clear our table for 30 minutes.,Staff Training (Food),Food,review no one come to clear our table for minute,54,11,0
Review: No one came to straighten out our table for 30 minutes.,Staff Training (Food),Food,review no one came to straighten out our table for minute,54,11,0
